Song_artist,Song_duration_weeks,Song_isNew,Song_last_week,Song_peak,Song_rank,Song_title,categoryId,channelId,channelTitle,commentCount,dislikeCount,favoriteCount,likeCount,title,videoId,viewCount
Post Malone Featuring Ty Dolla $ign,2,FALSE,2,2,4,Psycho,10,UCOhtMAg7xh8wv_wUHMgFc-Q,PostMaloneVEVO,98003,142202,0,3200922,Post Malone - Psycho ft. Ty Dolla $ign,au2n7VVGv_c,474178349
Bebe Rexha & Florida Georgia Line,20,FALSE,7,5,5,Meant To Be,10,UC5-gWZXAQqSGVfPHkA7NRiQ,Bebe Rexha,80886,176559,0,2979848,Bebe Rexha - Meant to Be (feat. Florida Georgia Line) [Official Music Video],zDo0H8Fm7d0,676183948
Camila Cabello Featuring Young Thug,30,FALSE,5,1,6,Havana,10,UCk0wwaFCIkxwSfi6gpRqQUw,CamilaCabelloVEVO,401025,393036,0,7540103,Camila Cabello - Havana (Official Audio) ft. Young Thug,HCjNJDNzw8Y,1455483610
BlocBoy JB Featuring Drake,4,FALSE,6,5,7,Look Alive,10,UCpDdVTGPTiF0Vp6ieXWb1Ig,BlocBoy JB,74627,86268,0,1750298,"BlocBoy JB & Drake ""Look Alive"" Prod By: Tay Keith (Official Music Video) Shot By: @Fredrivk_Ali",NV-3s2wwC8c,252487002
"Zedd, Maren Morris & Grey",6,FALSE,11,8,8,The Middle,10,UCi0LydWaEUy3Vx8flL29ebQ,SyrebralVibes,57307,45684,0,953994,"Zedd, Grey - The Middle (Lyrics) ft. Maren Morris",xQzS3JnZQZM,219181043
The Weeknd & Kendrick Lamar,5,FALSE,9,7,9,Pray For Me,10,UCF_fDSgPpBQuh1MsUTgIARQ,TheWeekndVEVO,40569,37697,0,1163246,"The Weeknd, Kendrick Lamar - Pray For Me (Lyric Video)",XR7Ev14vUh8,131142375
Migos,11,FALSE,12,8,10,Stir Fry,10,UCF5D9qC1TAQnFWa4oHuBZcA,Migos - Topic,1347,14314,0,86005,Stir Fry,YfSpGiAQ51I,10125832
Kendrick Lamar & SZA,9,FALSE,10,7,11,All The Stars,10,UCoYfzC2zMlc9M-Odgaf6OSg,KendrickLamarVEVO,83912,54834,0,1799228,"Kendrick Lamar, SZA - All The Stars",JQbjS0_ZfJ0,185395824
Post Malone Featuring 21 Savage,25,FALSE,8,1,12,Rockstar,10,UCOhtMAg7xh8wv_wUHMgFc-Q,PostMaloneVEVO,295218,205473,0,6066014,Post Malone - rockstar ft. 21 Savage,UceaB4D0jpo,461846026
NF,21,FALSE,13,12,13,Let You Down,10,UCI3H1FsjbdqGcLq93ZilV5g,NFVEVO,47299,22301,0,1040021,NF - Let You Down,fbHbTBP_u7U,70860368
Dua Lipa,32,FALSE,14,6,14,New Rules,10,UC-J-KZfRV8c13fOCkhXdLiQ,Dua Lipa,294776,431808,0,9034524,Dua Lipa - New Rules (Official Music Video),k2qgadSvNyU,1605031154
G-Eazy & Halsey,14,FALSE,15,14,15,Him & I,10,UCjjC1Jk_1o1VWpLalgo21XQ,GEazyMusicVEVO,66806,77026,0,2626461,G-Eazy & Halsey - Him & I (Official Music Video),SA7AIQw-7Ms,297672917
Offset & Metro Boomin,19,FALSE,36,16,16,Ric Flair Drip,10,UCJTWqqBgwNNzF3p-YwPApKA,21SavageVEVO,60750,67588,0,1518942,"21 Savage, Offset, Metro Boomin - Ric Flair Drip (Official Music Video)",LPTlvQ1Zet0,211581104
XXXTENTACION,0,TRUE,0,17,17,Sad!,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Bazzi,7,FALSE,20,18,18,Mine,10,UC1iqebKNH36JIdBIjEy8-iQ,Pixl Networks,14300,13229,0,418680,Bazzi – Mine (Lyrics) 🎵,QeUFmGLhI_s,71123055
Camila Cabello,12,FALSE,24,19,19,Never Be The Same,10,UCk0wwaFCIkxwSfi6gpRqQUw,CamilaCabelloVEVO,81556,75080,0,1777275,Camila Cabello - Never Be the Same (Official Music Video),Ph54wQG8ynk,175793075
Imagine Dragons,45,FALSE,17,4,20,Thunder,10,UCpx_k19S2vUutWUUM9qmXEg,ImagineDragonsVEVO,294637,307842,0,6050935,Imagine Dragons - Thunder,fKopy74weus,1044366432
Post Malone,24,FALSE,18,16,21,I Fall Apart,10,UCB3u4hhh61W9sjwVXtQzRVg,PurpleTrackz,29160,49378,0,784600,Post Malone - I Fall Apart,7a66clRobKI,151165180
"DJ Khaled Featuring JAY Z, Future & B",0,TRUE,0,22,22,Top Off,10,UCAkIMkEaa9sZmjcy7mfd5lQ,Gunna,881,2268,0,44465,Gunna - Top Off [Official Audio],CBY7Gpq-670,6246850
"Jay Rock, Kendrick Lamar, Future & James Blake",8,FALSE,28,23,23,King's Dead,10,UCl47iLmJUzbgP8XyR-kRCQA,JayRockVEVO,64126,51739,0,1169399,"Jay Rock, Kendrick Lamar, Future, James Blake - King's Dead (Official Music Video)",VwAnsAUYnw4,99741258
MAX Featuring gnash,22,FALSE,23,20,24,Lights Down Low,10,UC1iqebKNH36JIdBIjEy8-iQ,Pixl Networks,6924,6776,0,192837,"MAX, gnash – Lights Down Low (Lyrics) 🎵",9onqfoU4Vg4,39113946
Selena Gomez X Marshmello,20,FALSE,25,20,25,Wolves,10,UCi0LydWaEUy3Vx8flL29ebQ,SyrebralVibes,39033,14523,0,436489,"Selena Gomez, Marshmello - Wolves (Lyrics)",xrbY9gDVms0,77808618
Kendrick Lamar Featuring Zacari,37,FALSE,19,11,26,Love.,10,UCprAFmT0C6O4X0ToEXpeFTQ,Kendrick Lamar - Topic,6254,15679,0,243643,LOVE.,5OCdH92wGUE,37582716
Halsey,27,FALSE,21,5,27,Bad At Love,10,UCm3FgJ2Hqm7tb70T-GfwXVA,HalseyVEVO,41875,66597,0,1427559,Halsey - Bad At Love (Official Music Video),xdYFuCp3m9k,201504148
6ix9ine,17,FALSE,16,12,28,Gummo,10,UC-_4v5XbaltldSgaDbb9tjQ,FCK THEM,220468,299829,0,2164267,6IX9INE - GUMMO (OFFICIAL MUSIC VIDEO),gAs9HZC9c7Y,324386566
Cardi B Featuring 21 Savage,11,FALSE,26,14,29,Bartier Cardi,22,UCxMAbVFmxKUVGAll0WVGpFw,Cardi B,33030,32519,0,609688,Cardi B - Bartier Cardi (feat. 21 Savage) [Official Video],hXnMSaK6C2w,45968354
Portugal. The Man,38,FALSE,32,4,30,Feel It Still,10,UC0TobZSDyMaXaoVK_9TcPHA,Portugal. The Man,52287,55007,0,1717746,"Portugal. The Man - ""Feel It Still"" (Official Video)",pBkHHoOIIn8,198539286
YoungBoy Never Broke Again,8,FALSE,35,31,31,Outside Today,24,UClW4jraMKz6Qj69lJf-tODA,YoungBoy Never Broke Again,37225,56741,0,854772,YoungBoy Never Broke Again - Outside Today (Official Video),74hZN9i2eEA,146195774
Justin Timberlake Featuring Chris Stapleton,6,FALSE,29,9,32,Say Something,10,UCsXfDf1CDgU3SCt0gxJNXGg,justintimberlakeVEVO,32553,78175,0,1161526,Justin Timberlake - Say Something ft. Chris Stapleton (Official Video),8MPbR6Cbwi4,284661928
Thomas Rhett,14,FALSE,34,33,33,Marry Me,10,UCGHi_s4RrqUh4hsS4mLbiPg,ThomasRhettVEVO,19730,38202,0,576272,Thomas Rhett - Marry Me,p_IwENcMPOA,156234565
Imagine Dragons,6,FALSE,43,34,34,Whatever It Takes,10,UCpx_k19S2vUutWUUM9qmXEg,ImagineDragonsVEVO,94422,96215,0,3308826,Imagine Dragons - Whatever It Takes (Official Music Video),gOsM-DYAEhY,513254684
"Migos, Nicki Minaj & Cardi B",19,FALSE,30,6,35,MotorSport,10,UCGIelM2Dj3zza3xyV3pL3WQ,MigosVEVO,175969,187077,0,2557215,"Migos, Nicki Minaj, Cardi B - MotorSport (Official)",9v_rtaye2yY,426984610
G-Eazy Featuring A$AP Rocky & Cardi B,26,FALSE,31,4,36,No Limit,10,UCjjC1Jk_1o1VWpLalgo21XQ,GEazyMusicVEVO,78919,128961,0,1963984,"G-Eazy - No Limit (Remix) ft. A$AP Rocky, Cardi B, French Montana, Juicy J, Belly",l_lblj8Cq0o,256519957
Charlie Puth,22,FALSE,27,21,37,How Long,10,UCwppdrjsBPAZg5_cUwQjfMQ,Charlie Puth,138119,88480,0,2991400,"Charlie Puth - ""How Long"" [Official Video]",CwfoyVa980U,477414064
Jason Aldean,6,FALSE,38,28,38,You Make It Easy,10,UCy5QKpDQC-H3z82Bw6EVFfg,JasonAldeanVEVO,5970,27221,0,399718,Jason Aldean - You Make It Easy (Lyric Video),jLCHpZ6B1gU,105751998
Maroon 5,8,FALSE,39,39,39,Wait,10,UCN1hnUccO4FD5WfM7ithXaw,Maroon5VEVO,32397,31527,0,1006404,Maroon 5 - Wait,4uTNVumfm84,115617564
Khalid,34,FALSE,33,18,40,Young Dumb & Broke,10,UCcN-NDV03eHs6oLd1pe2r8w,KhalidVEVO,117923,139894,0,3219632,Khalid - Young Dumb & Broke (Official Music Video),IPfJnp1guPc,511559703
Miguel Featuring Travis Scott,24,FALSE,37,29,41,Sky Walker,10,UCpOt14iqkbd6QjtBHicTXKQ,MiguelVEVO,31755,44708,0,872744,Miguel - Sky Walker (Official Video) ft. Travis Scott,76O3w4pt0CA,117638991
Kane Brown,11,FALSE,44,42,42,Heaven,10,UCsEj8E122ibbJetQe8BoV7g,KaneBrownVEVO,34833,62414,0,960867,Kane Brown - Heaven (Official Music Video),dRX0wDNK6S4,227392870
Logic & Marshmello,0,TRUE,0,43,43,Everyday,10,UCEdvpU2pFRCVqU6yIPyTpMQ,Marshmello,22893,18140,0,457662,Marshmello & Logic - EVERYDAY (Audio),_qQsPw4CqUI,40284057
Rich The Kid Featuring Kendrick Lamar,6,FALSE,42,42,44,New Freezer,10,UCtIRTYF5sClodKfeNtA1jCA,RichTheKidVEVO,24991,28959,0,811763,Rich The Kid - New Freezer ft. Kendrick Lamar,6YqSS_b_X1U,79557717
A$AP Ferg Featuring Nicki Minaj,24,FALSE,41,26,45,Plain Jane,10,UCsjrSi7xMkKPk4gcLSjFKbA,asapfergVEVO,15649,17349,0,511831,A$AP Ferg - Plain Jane (Audio),BwmuvqFzfLI,54193235
Meghan Trainor,0,TRUE,0,46,46,No Excuses,10,UCf3cbfAXgPFL6OywH7JwOzA,MeghanTrainorVEVO,39012,51382,0,712029,Meghan Trainor - No Excuses (Official Music Video),kton-qrKNLc,69323589
XXXTENTACION,0,TRUE,0,47,47,Changes,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Rich The Kid,4,FALSE,55,48,48,Plug Walk,10,UCtIRTYF5sClodKfeNtA1jCA,RichTheKidVEVO,50416,71550,0,1396430,Rich The Kid - Plug Walk,ToY6sjSV8h8,191965724
Demi Lovato,35,FALSE,45,6,49,Sorry Not Sorry,10,UCnyB9MYKRkSFK3IIB32CoVw,DemiLovatoVEVO,153588,157767,0,3078713,Demi Lovato - Sorry Not Sorry,#NAME?,379991044
Macklemore Featuring Kesha,20,FALSE,48,48,50,Good Old Days,10,UCXYRdIXDdeZIf816EWAr5zQ,Macklemore LLC,14520,16649,0,519178,MACKLEMORE FEAT KESHA - GOOD OLD DAYS (OFFICIAL MUSIC VIDEO),1yYV9-KoSUM,66224290
Chris Stapleton,15,FALSE,49,49,51,Broken Halos,10,UCCFbxfEqu5hovdHdRNILuTg,Rebel Warrior,1824,3822,0,82779,Broken Halos - Chris Stapleton,qgt9idKAYDw,11566096
Marshmello & Anne-Marie,4,FALSE,56,52,52,Friends,10,UCEdvpU2pFRCVqU6yIPyTpMQ,Marshmello,219308,134882,0,4609924,Marshmello & Anne-Marie - FRIENDS (Lyric Video) *OFFICIAL FRIENDZONE ANTHEM*,CY8E6N5Nzec,460723982
6ix9ine,2,FALSE,60,53,53,Billy,10,UC-yXuc1__OzjwpsJPlxYUCQ,WORLDSTARHIPHOP,124852,201883,0,1845440,"6IX9INE ""Billy"" (WSHH Exclusive - Official Music Video)",LJjsm6CVsG8,245300904
Daddy Yankee,5,FALSE,50,50,54,Dura,10,UC9TO_oo4c_LrOiKNaY6aysA,Daddy Yankee,244571,520667,0,5667797,Daddy Yankee | Dura (Video Oficial),sGIm0-dQd8M,1227465626
Scotty McCreery,14,FALSE,47,44,55,Five More Minutes,10,UCi6ot_hQURY84xgaSKrCx3w,ScottyMcCreeryVEVO,7239,16495,0,248247,Scotty McCreery - Five More Minutes (Official Video),2dPDBU9MC8c,82223776
N*E*R*D & Rihanna,18,FALSE,51,40,56,Lemon,10,UCjy_236yst_A71OPsgSf8NA,NERDVEVO,26246,46823,0,777571,N.E.R.D & Rihanna - Lemon,L_u97PqWX6g,90731798
Luke Bryan,6,FALSE,57,57,57,Most People Are Good,10,UCteMJzhMoMh1-WN6d2u6NEg,LukeBryanVEVO,2843,3603,0,73928,Luke Bryan - Most People Are Good (Lyric Video),liqktLC7xR0,11770792
Lil Skies Featuring Landon Cube,9,FALSE,62,55,58,Nowadays,24,UCtylTUUVIGY_i5afsQYeBZA,Lyrical Lemonade,82158,52883,0,1488129,Lil Skies - Nowadays ft. Landon Cube (Dir. by @_ColeBennett_),DlFmfxACvig,179099685
Migos Featuring Drake,6,FALSE,53,18,59,Walk It Talk It,10,UCF5D9qC1TAQnFWa4oHuBZcA,Migos - Topic,12671,59218,0,483274,Walk It Talk It,bV4bSXUgFVo,68540592
Keala Settle & The Greatest Showman Ensemble,10,FALSE,87,58,60,This Is Me,10,UCe4LM_eKc9ywRmVuBm5pjQg,Atlantic Records,34066,19918,0,660593,The Greatest Showman Cast - This Is Me (Official Lyric Video),CjxugyZCfuw,85439660
Eminem Featuring Ed Sheeran,12,FALSE,46,11,61,River,10,UC9S9nxMmZhLxdyoZRd8yhfA,BishopBriggsVEVO,16804,16514,0,883106,Bishop Briggs - River,h5jz8xdpR0M,64727231
Jordan Davis,5,FALSE,68,62,62,Singles You Up,10,UCoym1Cd-NBEmqunb9F7ZekQ,JordanDavisVEVO,1737,5856,0,107299,Jordan Davis - Singles You Up,0hjqGN-9anA,26542020
Famous Dex Featuring A$AP Rocky,17,FALSE,54,54,63,Pick It Up,10,UC2KfDTRRjZMloaJXjWUToww,Various Artists - Topic,3275,6367,0,112697,Pick It Up,5QbodyY5NJY,15720929
Ozuna & Romeo Santos,6,FALSE,52,49,64,El Farsante,10,UCjIA3wwhi0QjSOXAZwOXbPA,Ozuna,136845,392685,0,3365823,Ozuna x Romeo Santos - El Farsante (Remix) (Video Oficial),wfWkmURBNv8,1156519100
Logic,2,FALSE,22,22,65,44 More,10,UCYtWSZWHYPbmwsh2CEUyMrQ,Visionary Music Group,25688,12032,0,333490,Logic - 44 More (Official Audio),4EVFKrmXFmA,33299329
Khalid & Normani,3,FALSE,58,43,66,Love Lies,24,UC4XJeGGdXj0vA4CxDDJ8J_A,Cakes & Eclairs,1224,912,0,30570,"Khalid, Normani - Love Lies (Lyrics)",FGa067-f_LI,3207151
Devin Dawson,15,FALSE,69,67,67,All On Me,10,UC8XOgFi8fEA1Xc-j-gAqnxw,Devin Dawson,1557,5228,0,92162,Devin Dawson - All On Me (Official Music Video),ntCMoh-0ogo,19980871
Old Dominion,16,FALSE,59,51,68,Written In The Sand,10,UC3stcjnz8Co9IxVYMizqbYg,olddominionVEVO,694,3145,0,65372,Old Dominion - Written in the Sand,NzrQg6TMd6c,16671841
Derez De'Shon,5,FALSE,67,67,69,Hardaway,10,UC-yXuc1__OzjwpsJPlxYUCQ,WORLDSTARHIPHOP,10958,47945,0,482013,"Derez Deshon ""Hardaway"" (WSHH Exclusive - Official Music Video)",VwEzECCjhhE,102677801
Carrie Underwood Featuring Ludacris,3,FALSE,0,47,70,The Champion,10,UCKTgj8r-wp80wJgDxhc6jpA,carrieunderwoodVEVO,13976,21107,0,293936,Carrie Underwood - The Champion ft. Ludacris,HgknAaKNaMM,44476258
Dua Lipa,8,FALSE,78,71,71,IDGAF,10,UC-J-KZfRV8c13fOCkhXdLiQ,Dua Lipa,117114,131750,0,3489637,Dua Lipa - IDGAF (Official Music Video),Mgfe5tIwOj0,448600155
Lil Xan,17,FALSE,66,64,72,Betrayed,10,UC6Cc4U4MuBpgR7yzKkY_gZw,LilXanVEVO,22366,22475,0,307211,Lil Xan - Betrayed,_dL3AygsCMc,16738624
Blac Youngsta,2,FALSE,81,73,73,Booty,10,UCACu12tYMVnfzE3v2UwMObw,HYPE,14565,29754,0,378313,Blac Youngsta - Booty (I'm Innocent),STiRwKohhO4,65225954
Migos,6,FALSE,65,36,74,Narcos,10,UCGIelM2Dj3zza3xyV3pL3WQ,MigosVEVO,46766,55129,0,901220,Migos - Narcos,unh8kWUuNt4,106764662
YoungBoy Never Broke Again,14,FALSE,70,61,75,No Smoke,24,UClW4jraMKz6Qj69lJf-tODA,YoungBoy Never Broke Again,32137,57650,0,781979,YoungBoy Never Broke Again - No Smoke (Official Video),K3uMMjZGhnI,143284993
Rae Sremmurd & Juicy J,0,TRUE,0,76,76,Powerglide,10,UCweazuUMMKdL2wwSyrxla9A,RaeSremmurdVEVO,35445,52600,0,950064,"Rae Sremmurd, Swae Lee, Slim Jxmmi - Powerglide ft. Juicy J",95Rzsn-zjr0,132736434
Brett Eldredge,5,FALSE,75,75,77,The Long Way,10,UCug2dbvMv3aYm-44nH_34RA,Brett Eldredge,1728,4186,0,78906,Brett Eldredge - The Long Way (Official Music Video),5Zs_5VghD6U,19896533
Lil Skies Featuring Landon Cube,9,FALSE,77,69,78,Red Roses,24,UCtylTUUVIGY_i5afsQYeBZA,Lyrical Lemonade,49991,44595,0,1065454,Lil Skies - Red Roses ft. Landon Cube (Dir. by @_ColeBennett_),WlosjSe5B8c,143355785
Tank,10,FALSE,91,79,79,When We,10,UCA1XKkoUW5v2QV5nKwT5quQ,Tank,15167,41578,0,588191,Tank - When We [Official Music Video],QRF9TgkBCjc,83863741
Nicky Jam x J Balvin,0,TRUE,0,80,80,X,10,UCpb_iJuhFe8V6rQdbNqfAlQ,NickyJamTV,237831,489923,0,6831991,Nicky Jam x J. Balvin - X (EQUIS) | Video Oficial | Prod. Afro Bros & Jeon,_I_D_8Z4sJE,1456432234
P!nk,11,FALSE,83,78,81,Beautiful Trauma,10,UCXJDX1KK6t121Z9FLhu5o2A,PinkVEVO,46748,51705,0,961918,P!nk - Beautiful Trauma (Official Video),EBt_88nxG4c,111458139
Post Malone,20,FALSE,71,50,82,Candy Paint,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Ozuna x Cardi B,11,FALSE,80,52,83,La Modelo,10,UCjIA3wwhi0QjSOXAZwOXbPA,Ozuna,74614,128614,0,2056204,Ozuna - La Modelo Ft Cardi B (Video Oficial),X8sSXU-J8fI,323498616
Lauv,4,FALSE,88,84,84,I Like Me Better,10,UCfLdIEPs1tYj4ieEdJnyNyw,Lauv,23151,20046,0,934960,Lauv - I Like Me Better [Official Audio],a7fzkqLozwA,125680385
Trippie Redd Featuring Travis Scott,4,FALSE,82,72,85,Dark Knight Dummo,10,UCEtPQSQ2BkBct_n8DIeacFQ,TrippieReddVEVO,54092,38479,0,726416,Trippie Redd - Dark Knight Dummo ft. Travis Scott,wrvN87l3s08,68542679
Jacquees X Dej Loaf,5,FALSE,86,86,86,At The Club,10,UCMt-n4RshYvkUVCZ69NB7uw,JacqueesVEVO,10045,34158,0,511716,Jacquees - At The Club ft. Dej Loaf,qk6dN_92i58,84957631
YBN Nahmir,16,FALSE,85,46,87,Rubbin Off The Paint,10,UC-yXuc1__OzjwpsJPlxYUCQ,WORLDSTARHIPHOP,83764,65023,0,1196051,"YBN Nahmir ""Rubbin Off The Paint"" (Prod. by Izak) (WSHH Exclusive - Official Music Video)",AsfVZqZhtUQ,144727044
Luis Fonsi & Demi Lovato,16,FALSE,79,47,88,Echame La Culpa,10,UCLp8RBhQHu9wSsq62j_Md6A,LuisFonsiVEVO,334710,606506,0,7684474,"Luis Fonsi, Demi Lovato - Échame La Culpa (Video Oficial)",TyHvyGVs42U,1718220872
"ScHoolboy Q, 2 Chainz & Saudi",4,FALSE,64,49,89,X,10,UCpb_iJuhFe8V6rQdbNqfAlQ,NickyJamTV,237831,489923,0,6831991,Nicky Jam x J. Balvin - X (EQUIS) | Video Oficial | Prod. Afro Bros & Jeon,_I_D_8Z4sJE,1456439150
"6ix9ine, Fetty Wap & A Boogie Wit da Hoodie",8,FALSE,63,43,90,KEKE,10,UC-yXuc1__OzjwpsJPlxYUCQ,WORLDSTARHIPHOP,67231,78775,0,877448,6IX9INE Feat. Fetty Wap & A Boogie “KEKE” (WSHH Exclusive - Official Music Video),02fRdleMSaA,112059712
Joyner Lucas & Chris Brown,0,TRUE,0,91,91,Stranger Things,24,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,11469,2255,0,134997,Stranger Things: Season 3 | Date Announcement [HD] | Netflix,UlpmMRrt-s8,3170958
SOB X RBE,4,FALSE,76,65,92,Paramedic!,10,UCatL8riiZ3jHGLW6cxXaY0g,SOB X RBE - Topic,6908,11731,0,199284,Paramedic!,W2_A89qTgwM,23433352
High Valley,2,FALSE,96,93,93,She's With Me,10,UCO51e7zUYg4SQW4A5QqiLjQ,High Valley,434,978,0,25357,High Valley - She's With Me (Official Music Video),j733rosgzi4,5427274
Demi Lovato,15,FALSE,84,53,94,Tell Me You Love Me,10,UCnyB9MYKRkSFK3IIB32CoVw,DemiLovatoVEVO,91255,62052,0,2004272,Demi Lovato - Tell Me You Love Me,SM1w9PEQOE8,129488238
Daniel Caesar Featuring Kali Uchis,3,FALSE,94,93,95,Get You,10,UCKJg5mkBn18dtRFWUy_v1mw,Daniel Caesar,18052,17653,0,716550,Daniel Caesar - Get You ft. Kali Uchis [Official Video],uQFVqltOXRg,65443958
Chris Brown,0,TRUE,0,96,96,Tempo,10,UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,743156,102725,0,3047956,EXO 엑소 'Tempo' MV,iwd8N6K-sLk,79208024
Maluma X Nego do Borel,9,FALSE,93,87,97,Corazon,10,UCFkoPRmuxqr37jvGmmpzhzQ,MalumaVEVO,205328,461794,0,4285365,Maluma - Corazón (Official Music Video) ft. Nego do Borel,GmHrjFIWl6U,1309011446
Jhene Aiko Featuring Swae Lee Or Rae Sremmurd,0,TRUE,0,98,98,Sativa,10,UCkiXOKnkDO4qz3njQoz86LA,JheneAikoVEVO,17637,43889,0,726710,Jhené Aiko - Sativa ft. Rae Sremmurd,5x-d3pabd5o,119834941
Blake Shelton,0,TRUE,0,99,99,I Lived It,10,UC9nxc-xiH1AnL9RGstfgurg,Blake Shelton,5337,9307,0,142156,"Blake Shelton - ""I Lived It"" (Official Music Video)",i_nLsG_asQg,36138519
SZA,0,TRUE,0,100,100,Broken Clocks,10,UCKzhoblE_rPZbHtQKPVUp2A,SZAVEVO,9779,22743,0,390001,SZA - Broken Clocks (Official Audio),0Exxu8lsGYE,82353346
Drake,6,FALSE,1,1,1,God's Plan,10,UCQznUf1SjfDqx65hX3zRDiA,DrakeVEVO,530483,347070,0,9164679,Drake - God's Plan,xpVfcZ0ZcFM,915087649
Post Malone Featuring Ty Dolla $ign,0,TRUE,0,2,2,Psycho,10,UCOhtMAg7xh8wv_wUHMgFc-Q,PostMaloneVEVO,98003,142202,0,3200927,Post Malone - Psycho ft. Ty Dolla $ign,au2n7VVGv_c,474182799
Ed Sheeran,27,FALSE,2,1,3,Perfect,10,UCvR2R7j218tzejtTsb_X6Rw,DopeLyrics,91661,142526,0,2124537,Perfect - Ed Sheeran (Lyrics),UDDMYw_IZnE,604776464
Bruno Mars & Cardi B,9,FALSE,3,3,4,Finesse,10,UCoUM-UJ7rirJYP8CQ0EIaHA,Bruno Mars,248851,263120,0,4193623,Bruno Mars - Finesse (Remix) [Feat. Cardi B] [Official Video],LsoLEjrDogU,531917912
Camila Cabello Featuring Young Thug,29,FALSE,4,1,5,Havana,10,UCk0wwaFCIkxwSfi6gpRqQUw,CamilaCabelloVEVO,401025,393036,0,7540111,Camila Cabello - Havana (Official Audio) ft. Young Thug,HCjNJDNzw8Y,1455494409
BlocBoy JB Featuring Drake,3,FALSE,5,5,6,Look Alive,10,UCpDdVTGPTiF0Vp6ieXWb1Ig,BlocBoy JB,74627,86269,0,1750300,"BlocBoy JB & Drake ""Look Alive"" Prod By: Tay Keith (Official Music Video) Shot By: @Fredrivk_Ali",NV-3s2wwC8c,252487897
Bebe Rexha & Florida Georgia Line,19,FALSE,8,7,7,Meant To Be,10,UC5-gWZXAQqSGVfPHkA7NRiQ,Bebe Rexha,80886,176559,0,2979851,Bebe Rexha - Meant to Be (feat. Florida Georgia Line) [Official Music Video],zDo0H8Fm7d0,676184177
Post Malone Featuring 21 Savage,24,FALSE,6,1,8,Rockstar,10,UCOhtMAg7xh8wv_wUHMgFc-Q,PostMaloneVEVO,295218,205473,0,6066019,Post Malone - rockstar ft. 21 Savage,UceaB4D0jpo,461846377
The Weeknd & Kendrick Lamar,4,FALSE,9,7,9,Pray For Me,10,UCF_fDSgPpBQuh1MsUTgIARQ,TheWeekndVEVO,40569,37697,0,1163246,"The Weeknd, Kendrick Lamar - Pray For Me (Lyric Video)",XR7Ev14vUh8,131142526
Kendrick Lamar & SZA,8,FALSE,7,7,10,All The Stars,10,UCoYfzC2zMlc9M-Odgaf6OSg,KendrickLamarVEVO,83912,54834,0,1799230,"Kendrick Lamar, SZA - All The Stars",JQbjS0_ZfJ0,185396969
"Zedd, Maren Morris & Grey",5,FALSE,13,11,11,The Middle,10,UCi0LydWaEUy3Vx8flL29ebQ,SyrebralVibes,57307,45684,0,953995,"Zedd, Grey - The Middle (Lyrics) ft. Maren Morris",xQzS3JnZQZM,219181043
Migos,10,FALSE,10,8,12,Stir Fry,10,UCF5D9qC1TAQnFWa4oHuBZcA,Migos - Topic,1347,14314,0,86005,Stir Fry,YfSpGiAQ51I,10125832
NF,20,FALSE,12,12,13,Let You Down,10,UCI3H1FsjbdqGcLq93ZilV5g,NFVEVO,47299,22301,0,1040025,NF - Let You Down,fbHbTBP_u7U,70860860
Dua Lipa,31,FALSE,11,6,14,New Rules,10,UC-J-KZfRV8c13fOCkhXdLiQ,Dua Lipa,294776,431808,0,9034535,Dua Lipa - New Rules (Official Music Video),k2qgadSvNyU,1605051133
G-Eazy & Halsey,13,FALSE,14,14,15,Him & I,10,UCjjC1Jk_1o1VWpLalgo21XQ,GEazyMusicVEVO,66806,77026,0,2626464,G-Eazy & Halsey - Him & I (Official Music Video),SA7AIQw-7Ms,297673361
6ix9ine,16,FALSE,25,12,16,Gummo,10,UC-_4v5XbaltldSgaDbb9tjQ,FCK THEM,220468,299829,0,2164268,6IX9INE - GUMMO (OFFICIAL MUSIC VIDEO),gAs9HZC9c7Y,324386566
Imagine Dragons,44,FALSE,16,4,17,Thunder,10,UCpx_k19S2vUutWUUM9qmXEg,ImagineDragonsVEVO,294637,307843,0,6050943,Imagine Dragons - Thunder,fKopy74weus,1044371919
Post Malone,23,FALSE,19,16,18,I Fall Apart,10,UCB3u4hhh61W9sjwVXtQzRVg,PurpleTrackz,29160,49378,0,784600,Post Malone - I Fall Apart,7a66clRobKI,151165180
Kendrick Lamar Featuring Zacari,36,FALSE,15,11,19,Love.,10,UCprAFmT0C6O4X0ToEXpeFTQ,Kendrick Lamar - Topic,6254,15679,0,243643,LOVE.,5OCdH92wGUE,37582716
Bazzi,6,FALSE,18,18,20,Mine,10,UC1iqebKNH36JIdBIjEy8-iQ,Pixl Networks,14300,13229,0,418681,Bazzi – Mine (Lyrics) 🎵,QeUFmGLhI_s,71123106
Halsey,26,FALSE,17,5,21,Bad At Love,10,UCm3FgJ2Hqm7tb70T-GfwXVA,HalseyVEVO,41875,66597,0,1427559,Halsey - Bad At Love (Official Music Video),xdYFuCp3m9k,201504148
